ppm,time
989.7369466,1170
990.1554403,1171
990.573934,1172
990.9924277,1173
991.4109202,1174
991.8294139,1175
992.2479076,1176
992.6664013,1177
993.0848937,1178
993.5033875,1179
993.9218812,1180
994.3403749,1181
994.7588673,1182
995.177361,1183
995.5958548,1184
996.0143485,1185
996.4328422,1186
996.8513346,1187
997.2698283,1188
997.688322,1189
998.1068158,1190
998.5253082,1191
998.9438019,1192
999.3622956,1193
999.7807893,1194
1000.199282,1195
1000.617775,1196
1001.036269,1197
1001.454762,1198
1001.873257,1199
1002.291749,1200
1002.710244,1201
1003.128736,1202
1003.547229,1203
1003.965724,1204
1004.384216,1205
1004.802709,1206
1005.221204,1207
1005.639696,1208
1006.058191,1209
1006.476684,1210
1006.895176,1211
1007.313671,1212
1007.732164,1213
1008.150659,1214
1008.569151,1215
1008.987643,1216
1009.406138,1217
1009.824631,1218
1010.243123,1219
1010.661618,1220
1011.080111,1221
1011.498606,1222
1011.917098,1223
1012.335591,1224
1012.754086,1225
1013.172578,1226
1013.591073,1227
1014.009565,1228
1014.428058,1229
1014.846553,1230
1015.265045,1231
1015.683538,1232
1016.102033,1233
1016.520525,1234
1016.93902,1235
1017.357513,1236
1017.776005,1237
1018.1945,1238
1018.612992,1239
1019.031487,1240
1019.44998,1241
1019.868472,1242
1020.286967,1243
1020.70546,1244
1021.123952,1245
1021.542447,1246
1021.96094,1247
1022.379435,1248
1022.797927,1249
1022.499003,1250
1022.200079,1251
1021.901155,1252
1021.602231,1253
1021.303308,1254
1021.004384,1255
1020.70546,1256
1020.406536,1257
1020.107612,1258
1019.808688,1259
1019.509764,1260
1019.210841,1261
1018.911917,1262
1018.612993,1263
1018.314069,1264
1018.015145,1265
1017.716221,1266
1017.417297,1267
1017.118374,1268
1016.81945,1269
1016.520526,1270
1016.221602,1271
1015.922678,1272
1015.623754,1273
1015.32483,1274
1015.025906,1275
1014.726982,1276
1014.428058,1277
1014.129135,1278
1013.830211,1279
1013.531287,1280
1013.232363,1281
1012.93344,1282
1012.634516,1283
1012.335592,1284
1012.036667,1285
1011.737744,1286
1011.43882,1287
1011.139896,1288
1010.840972,1289
1010.542048,1290
1010.243125,1291
1009.944201,1292
1009.645277,1293
1009.346353,1294
1009.047429,1295
1008.748505,1296
1008.449581,1297
1008.150657,1298
1007.851734,1299
1007.55281,1300
1007.253886,1301
1006.954963,1302
1006.656038,1303
1006.357114,1304
1006.058189,1305
1005.759266,1306
1005.460343,1307
1005.161418,1308
1004.862495,1309
1004.563572,1310
1004.264647,1311
